,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
43,0.9825402,0.9846507,0.98531574,0.98531574,0.9901688,0.9879118,0.99346125,0.99425066,0.91428196,0.9934422,0.9938133,0.9669336,0.98645043,0.98886746,0.98645043,0.9904715,0.98945487,0.9879118,0.86909133,0.98627937,0.99403435,0.96463645,0.9234828,0.99085885,0.8987662,0.9730469,0.9928777,0.96463645,0.9591429,0.8987662,0.98364574,0.9182022,0.9730469,0.9934422,0.98886746,0.9889096,0.99513954,0.9938083,0.8245903,0.98622155,0.9938083,0.99425066,0.98733974,0.99999976,0.9066702,0.92232215,0.9708841,0.98887765,0.99344385,0.98531574,0.9183098,0.98733974,0.86909133,0.9938083,0.9730469,0.9949879,0.9939809,0.9938083,0.9931405,0.99613965,0.9856285,0.98609805,0.8981144,0.9708841,0.98627937,0.95575964,0.9669336,0.96139956,0.98733974,0.9183098,0.9669336,0.99085885,0.9918202,0.8981144,0.9942303,0.99170864,0.8982766,0.98871964,0.99170864,0.9901688,0.9931405,0.9940038,0.99542147,0.9897485,0.99792343,0.99513954,0.9918202,0.8982766,0.9234828,0.9644747,0.9821475,0.9889096,0.8768474,0.98871964,0.992887,0.98887765,0.99170864,0.9066702,0.9894821,0.98005813,0.9958217,0.98005813,0.98887765,0.98871964,0.98645043,0.98531574,0.9234828,0.93213814,0.9897303,0.9856285,0.9182022,0.9889096,0.99727654,0.98747706,0.9644747,0.98559856,0.96139956,0.9846507,0.99180335,0.901732,0.9932555,0.9897303,0.963987,0.936277,0.85623926,0.9722519,0.8981144,0.86909133,0.9932555,0.99580735,0.9066702,0.98945487,0.99425066,0.9858334,0.936277,0.9898585,0.9669336,0.9930968,0.99425066,0.9949879,0.9881842,0.9182022,0.86909133,0.9939809,0.974246,0.9942303,0.926459,0.9818809,0.9879118,0.97815627,0.8981144,0.963987,0.95575964,0.9904715,0.9708841,0.9949879,0.99085885,0.98747706,0.97694916,0.98871964,0.9879118,0.98887765,0.9776641,0.98747706,0.9644747,0.9901688,0.9949879,0.9093801,0.98733974,0.9889096,0.99346125,0.99346125,0.9881842,0.9977858,0.91921103,0.9433392,0.9957189,0.9628775,0.98531574,0.95575964,0.9889096,0.9895302,0.9938177,0.9938083,0.98733974,0.9821475,0.989068,0.9918202,0.99792343,0.8982766,0.98871964,0.983696,0.983696,0.9865236,0.9901688,0.901732,0.99344385,0.99589854,0.8987663,0.98953027
44,0.95353585,0.8802922,0.8600043,0.8600043,0.8807492,0.8789105,0.89529556,0.8856981,0.9956552,0.88715255,0.9155358,0.97226876,0.94441307,0.93075204,0.94441307,0.90077233,0.8778674,0.8789105,0.9721816,0.865051,0.91992724,0.96519715,0.981209,0.8755757,0.99020493,0.96337545,0.87849367,0.96519715,0.9627662,0.99020493,0.92849743,0.9851147,0.96337545,0.88715255,0.93075204,0.87267745,0.9247763,0.87856245,0.96160525,0.871868,0.87856245,0.8856981,0.93117416,0.9066702,0.9999999,0.9855896,0.9649217,0.9182437,0.8862046,0.8600043,0.9989688,0.93117416,0.9721816,0.87856245,0.96337545,0.9014522,0.90128535,0.87856245,0.8994688,0.8968605,0.88975513,0.8700914,0.9807744,0.9649217,0.865051,0.9802081,0.97226876,0.98005986,0.93117416,0.9989688,0.97226876,0.8755757,0.8845595,0.9807744,0.9252596,0.93018544,0.99538,0.8660119,0.93018544,0.8807492,0.8994688,0.92022634,0.9067085,0.9399388,0.9058301,0.9247763,0.8845595,0.99538,0.981209,0.9679354,0.85256326,0.87267745,0.9822532,0.8660119,0.9318452,0.9182437,0.93018544,0.9999999,0.9288509,0.85466695,0.8883438,0.85466695,0.9182437,0.8660119,0.94441307,0.8600043,0.981209,0.9846202,0.9307398,0.88975513,0.9851147,0.87267745,0.8958905,0.86557364,0.9679354,0.94199896,0.98005986,0.8802922,0.91835976,0.9895135,0.906698,0.9307398,0.96879685,0.98327696,0.97962403,0.965611,0.9807744,0.9721816,0.906698,0.8927182,0.9999999,0.8778674,0.8856981,0.8626986,0.98327696,0.9342047,0.97226876,0.91843003,0.8856981,0.9014522,0.9430548,0.9851147,0.9721816,0.90128535,0.95712715,0.9252596,0.9836995,0.9602657,0.8789105,0.848313,0.9807744,0.96879685,0.9802081,0.90077233,0.9649217,0.9014522,0.8755757,0.86557364,0.95242196,0.8660119,0.8789105,0.9182437,0.95169437,0.86557364,0.9679354,0.8807492,0.9014522,0.97913015,0.93117416,0.87267745,0.89529556,0.89529556,0.9430548,0.898553,0.9905567,0.986798,0.9196254,0.9723422,0.8600043,0.9802081,0.87267745,0.945926,0.8822999,0.87856245,0.93117416,0.85256326,0.90373087,0.8845595,0.9058301,0.99538,0.8660119,0.94590884,0.94590884,0.86532927,0.8807492,0.9895135,0.8862046,0.92548454,0.99020493,0.9459261
45,0.965878,0.8910066,0.87366426,0.87366426,0.8975298,0.8931386,0.9071281,0.9011933,0.9802381,0.900758,0.9285928,0.9683241,0.962661,0.9546946,0.962661,0.9165307,0.8902904,0.8931386,0.9792635,0.87751746,0.93677986,0.98037994,0.98706615,0.8900833,0.9735806,0.97985846,0.8953755,0.98037994,0.97406375,0.9735806,0.9560946,0.9925101,0.97985846,0.900758,0.9546946,0.8875523,0.93820655,0.89645624,0.9647162,0.8859712,0.89645624,0.9011933,0.9431134,0.92232215,0.9855896,0.9999999,0.9815916,0.92995036,0.8996334,0.87366426,0.9864921,0.9431134,0.9792635,0.89645624,0.97985846,0.9149984,0.91509867,0.89645624,0.912301,0.91890895,0.9020871,0.88029337,0.98641396,0.9815916,0.87751746,0.989702,0.9683241,0.97489583,0.9431134,0.9864921,0.9683241,0.8900833,0.8971045,0.98641396,0.936506,0.9459561,0.97931314,0.88154453,0.9459561,0.8975298,0.912301,0.9323703,0.9178567,0.94776297,0.92459965,0.93820655,0.8971045,0.97931314,0.98706615,0.98035324,0.868207,0.8875523,0.9847946,0.88154453,0.94300747,0.92995036,0.9459561,0.9855896,0.93808264,0.8665513,0.90682536,0.8665513,0.92995036,0.88154453,0.962661,0.87366426,0.98706615,0.9947899,0.9371188,0.9020871,0.9925101,0.8875523,0.91082877,0.879434,0.98035324,0.953571,0.97489583,0.8910066,0.92534494,0.98683274,0.9165063,0.9371188,0.9799735,0.9917434,0.97778654,0.9624131,0.98641396,0.9792635,0.9165063,0.90704316,0.9855896,0.8902904,0.9011933,0.876538,0.9917434,0.9447781,0.9683241,0.92942834,0.9011933,0.9149984,0.95025814,0.9925101,0.9792635,0.91509867,0.9723617,0.936506,0.9917789,0.9703142,0.8931386,0.8627703,0.98641396,0.9799735,0.989702,0.9165307,0.9815916,0.9149984,0.8900833,0.879434,0.9675707,0.88154453,0.8931386,0.92995036,0.96969193,0.879434,0.98035324,0.8975298,0.9149984,0.9880232,0.9431134,0.8875523,0.9071281,0.9071281,0.95025814,0.9185865,0.9952089,0.9780184,0.93659973,0.9853671,0.87366426,0.989702,0.8875523,0.9536196,0.89657277,0.89645624,0.9431134,0.868207,0.9185505,0.8971045,0.92459965,0.97931314,0.88154453,0.96175283,0.96175283,0.8787428,0.8975298,0.98683274,0.8996334,0.93974644,0.9735805,0.9536197
46,0.99062806,0.9431324,0.9337032,0.9337032,0.9518038,0.9463493,0.95915496,0.9553331,0.96522164,0.95489025,0.9716088,0.9825498,0.9900336,0.9896269,0.9900336,0.96446615,0.94483995,0.9463493,0.94279724,0.93678606,0.9764347,0.99033296,0.9691191,0.9479544,0.9552259,0.9953819,0.9519586,0.99033296,0.97654665,0.9552259,0.98579514,0.97096324,0.9953819,0.95489025,0.9896269,0.9436723,0.97835183,0.9529918,0.91547465,0.9413996,0.9529918,0.9553331,0.97891563,0.9708841,0.9649217,0.9815916,1.0000002,0.97052294,0.9548115,0.9337032,0.97025067,0.97891563,0.94279724,0.9529918,0.9953819,0.964225,0.9632981,0.9529918,0.9591156,0.96670264,0.9503325,0.9383063,0.9583783,1.0000002,0.93678606,0.9873478,0.9825498,0.984295,0.97891563,0.97025067,0.9825498,0.9479544,0.950753,0.9583783,0.97502846,0.9814712,0.95698774,0.9401462,0.9814712,0.9518038,0.9591156,0.97294235,0.96724653,0.98016185,0.97044206,0.97835183,0.950753,0.95698774,0.9691191,0.9909318,0.93015426,0.9436723,0.9507045,0.9401462,0.97995,0.97052294,0.9814712,0.9649217,0.97488564,0.9277608,0.96008873,0.9277608,0.97052294,0.9401462,0.9900336,0.9337032,0.9691191,0.9800484,0.9736451,0.9503325,0.97096324,0.9436723,0.96391845,0.939813,0.9909318,0.9838938,0.984295,0.9431324,0.967857,0.9620317,0.9636571,0.9736451,0.9857853,0.98175657,0.9397887,0.98161113,0.9583783,0.94279724,0.9636571,0.9610535,0.9649217,0.94483995,0.9553331,0.9362334,0.98175657,0.9786817,0.9825498,0.9720006,0.9553331,0.964225,0.98126507,0.97096324,0.94279724,0.9632981,0.9844816,0.97502846,0.97884107,0.9945343,0.9463493,0.92348576,0.9583783,0.9857853,0.9873478,0.96446615,1.0000002,0.964225,0.9479544,0.939813,0.98329085,0.9401462,0.9463493,0.97052294,0.9904277,0.939813,0.9909318,0.9518038,0.964225,0.96570444,0.97891563,0.9436723,0.95915496,0.95915496,0.98126507,0.9671081,0.9742555,0.97739816,0.97935367,0.99313045,0.9337032,0.9873478,0.9436723,0.9853621,0.95253074,0.9529918,0.97891563,0.93015426,0.9645296,0.950753,0.97044206,0.95698774,0.9401462,0.9880639,0.9880639,0.93834084,0.9518038,0.9620317,0.9548115,0.97967935,0.9552259,0.9853621
47,0.98862076,0.9844986,0.9831727,0.9831727,0.98330826,0.98906595,0.9897959,0.9898801,0.9240566,0.9888259,0.9946364,0.9694539,0.9819465,0.9844253,0.9819465,0.99187243,0.9889417,0.98906595,0.86856663,0.98440427,0.9906422,0.96540797,0.9243329,0.98669297,0.90631986,0.9763975,0.98889965,0.96540797,0.9598601,0.90631986,0.97962886,0.9202195,0.9763975,0.9888259,0.9844253,0.9879803,0.99264246,0.9879735,0.8303755,0.98310417,0.9879735,0.9898801,0.9864131,0.98887765,0.9182437,0.92995036,0.97052294,1.0000002,0.98930335,0.9831727,0.9290159,0.9864131,0.86856663,0.9879735,0.9763975,0.98791766,0.9939862,0.9879735,0.99354213,0.9890954,0.98475206,0.98524296,0.90088916,0.97052294,0.98440427,0.96191895,0.9694539,0.9675201,0.9864131,0.9290159,0.9694539,0.98669297,0.9908036,0.90088916,0.9900298,0.986607,0.90593255,0.98330677,0.986607,0.98330826,0.99354213,0.99391586,0.98861855,0.99303466,0.9908172,0.99264246,0.9908036,0.90593255,0.9243329,0.963148,0.98049474,0.9879803,0.88616484,0.98330677,0.99067897,1.0000002,0.986607,0.9182437,0.9918089,0.9797975,0.98995245,0.9797975,1.0000002,0.98330677,0.9819465,0.9831727,0.9243329,0.94146645,0.9937415,0.98475206,0.9202195,0.9879803,0.99042666,0.9845415,0.963148,0.9962561,0.9675201,0.9844986,0.9889461,0.90941274,0.9933659,0.9937415,0.97259736,0.946948,0.8706,0.9746978,0.90088916,0.86856663,0.9933659,0.99060863,0.9182437,0.9889417,0.9898801,0.9841094,0.946948,0.9851711,0.9694539,0.991225,0.9898801,0.98791766,0.9854787,0.9202195,0.86856663,0.9939862,0.98153824,0.9900298,0.9408817,0.98220944,0.98906595,0.97310483,0.90088916,0.97259736,0.96191895,0.99187243,0.97052294,0.98791766,0.98669297,0.9845415,0.98503554,0.98330677,0.98906595,1.0000002,0.97226685,0.9845415,0.963148,0.98330826,0.98791766,0.9131062,0.9864131,0.9879803,0.9897959,0.9897959,0.9854787,0.9867039,0.93097025,0.94930935,0.99249256,0.9674419,0.9831727,0.96191895,0.9879803,0.98787254,0.98815405,0.9879735,0.9864131,0.98049474,0.9920721,0.9908036,0.9908172,0.90593255,0.98330677,0.9748117,0.9748117,0.9853403,0.98330826,0.90941274,0.98930335,0.9916556,0.90631986,0.9878726
48,0.9719962,0.9848288,0.9945413,0.9945413,0.9931389,0.99192214,0.99669623,0.99867284,0.8967169,0.9984783,0.99338406,0.95492387,0.9751412,0.979347,0.9751412,0.9945746,0.9960672,0.99192214,0.83364636,0.9965964,0.98716116,0.94606864,0.899601,0.99905676,0.8796301,0.95881397,0.9982196,0.94606864,0.93925726,0.8796301,0.9695454,0.8924524,0.95881397,0.9984783,0.979347,0.99589455,0.99215543,0.9978366,0.79162586,0.9876213,0.9978366,0.99867284,0.9856324,0.99344385,0.8862046,0.8996334,0.9548115,0.98930335,1.0,0.9945413,0.898416,0.9856324,0.83364636,0.9978366,0.95881397,0.99600184,0.99571335,0.9978366,0.99498725,0.99165726,0.9841226,0.99582464,0.8674294,0.9548115,0.9965964,0.9381379,0.95492387,0.9502349,0.9856324,0.898416,0.95492387,0.99905676,0.9978162,0.8674294,0.98801696,0.982047,0.87794733,0.9939209,0.982047,0.9931389,0.99498725,0.9902004,0.9955207,0.98603415,0.99324584,0.99215543,0.9978162,0.87794733,0.899601,0.94794345,0.9930153,0.99589455,0.851531,0.9939209,0.98768055,0.98930335,0.982047,0.8862046,0.9833701,0.9929311,0.9975072,0.9929311,0.98930335,0.9939209,0.9751412,0.9945413,0.899601,0.9108001,0.9863063,0.9841226,0.8924524,0.99589455,0.9977118,0.9972475,0.94794345,0.9824498,0.9502349,0.9848288,0.98944914,0.8821368,0.99370486,0.9863063,0.9519713,0.9198111,0.83288634,0.96151465,0.8674294,0.83364636,0.99370486,0.99831915,0.8862046,0.9960672,0.99867284,0.99508566,0.9198111,0.98218715,0.95492387,0.99086165,0.99867284,0.99600184,0.97998315,0.8924524,0.83364636,0.99571335,0.9609048,0.98801696,0.90887034,0.97104734,0.99192214,0.98047674,0.8674294,0.9519713,0.9381379,0.9945746,0.9548115,0.99600184,0.99905676,0.9972475,0.96868604,0.9939209,0.99192214,0.98930335,0.9585357,0.9972475,0.94794345,0.9931389,0.99600184,0.8791372,0.9856324,0.99589455,0.99669623,0.99669623,0.97998315,0.9912599,0.8971226,0.9290931,0.992272,0.94684756,0.9945413,0.9381379,0.99589455,0.98137546,0.9994979,0.9978366,0.9856324,0.9930153,0.99154335,0.9978162,0.99324584,0.87794733,0.9939209,0.9653915,0.9653915,0.996417,0.9931389,0.8821368,1.0,0.99039453,0.8796301,0.98137546
49,0.95569974,0.9808316,1.0000001,1.0000001,0.98892194,0.99434096,0.99244905,0.99626225,0.87088805,0.99404097,0.9854479,0.93275195,0.9619681,0.96466166,0.9619681,0.98919433,0.99738276,0.99434096,0.8011862,0.9991127,0.9771829,0.9270312,0.87251085,0.9959724,0.84938395,0.9403453,0.9959783,0.9270312,0.9201391,0.84938395,0.95733553,0.8651804,0.9403453,0.99404097,0.96466166,0.9988312,0.9815274,0.9956428,0.7584933,0.98349524,0.9956428,0.99626225,0.97350705,0.98531574,0.8600043,0.87366426,0.9337032,0.9831727,0.9945413,1.0000001,0.8731587,0.97350705,0.8011862,0.9956428,0.9403453,0.9874781,0.99148774,0.9956428,0.9925826,0.9860127,0.97618014,0.99813205,0.83858883,0.9337032,0.9991127,0.91749215,0.93275195,0.9300391,0.97350705,0.8731587,0.93275195,0.9959724,0.99623895,0.83858883,0.9772855,0.97062284,0.84998155,0.99479973,0.97062284,0.98892194,0.9925826,0.9809492,0.98456955,0.9742936,0.98632956,0.9815274,0.99623895,0.84998155,0.87251085,0.92664623,0.99912107,0.9988312,0.82242584,0.99479973,0.974846,0.9831727,0.97062284,0.8600043,0.9715862,0.998717,0.9920617,0.998717,0.9831727,0.99479973,0.9619681,1.0000001,0.87251085,0.8874489,0.97458875,0.97618014,0.8651804,0.9988312,0.991748,0.9973798,0.92664623,0.97121274,0.9300391,0.9808316,0.97846395,0.8542702,0.98561525,0.97458875,0.9352013,0.89807653,0.80244595,0.9415562,0.83858883,0.8011862,0.98561525,0.99371153,0.8600043,0.99738276,0.99626225,0.9997097,0.89807653,0.96786034,0.93275195,0.9788567,0.99626225,0.9874781,0.9641998,0.8651804,0.8011862,0.99148774,0.94726676,0.9772855,0.8865406,0.9539901,0.99434096,0.9806635,0.83858883,0.9352013,0.91749215,0.98919433,0.9337032,0.9874781,0.9959724,0.9973798,0.9567492,0.99479973,0.99434096,0.9831727,0.9410806,0.9973798,0.92664623,0.98892194,0.9874781,0.85235906,0.97350705,0.9988312,0.99244905,0.99244905,0.9641998,0.9829606,0.8718027,0.9041457,0.9829402,0.92688274,1.0000001,0.91749215,0.9988312,0.9663825,0.99541473,0.9956428,0.97350705,0.99912107,0.9879426,0.99623895,0.98632956,0.84998155,0.99479973,0.94872075,0.94872075,0.9991529,0.9889219,0.85427016,0.9945411,0.97904646,0.84938407,0.96638256
50,0.96143234,0.8941617,0.8731587,0.8731587,0.8937981,0.8919529,0.90695083,0.89815795,0.9944981,0.8994212,0.92653185,0.9776374,0.9533122,0.9398576,0.9533122,0.91247547,0.8905976,0.8919529,0.9704061,0.87777686,0.93169266,0.97175604,0.9829001,0.8878637,0.98824215,0.9693742,0.8913333,0.97175604,0.9690274,0.98824215,0.9388585,0.9862128,0.9693742,0.8994212,0.9398576,0.88565254,0.9350188,0.8912453,0.95666087,0.8857671,0.8912453,0.89815795,0.9401897,0.9183098,0.9989688,0.9864921,0.97025067,0.9290159,0.898416,0.8731587,1.0,0.9401897,0.9704061,0.8912453,0.9693742,0.9132296,0.91350067,0.8912453,0.91144294,0.9096389,0.90324044,0.8825344,0.9812176,0.97025067,0.87777686,0.98476833,0.9776374,0.9847406,0.9401897,1.0,0.9776374,0.8878637,0.8970312,0.9812176,0.93610173,0.941026,0.9927455,0.87980765,0.941026,0.8937981,0.91144294,0.9310944,0.91782403,0.94914603,0.9178545,0.9350188,0.8970312,0.9927455,0.9829001,0.97410464,0.86569023,0.88565254,0.9793259,0.87980765,0.94178045,0.9290159,0.941026,0.9989688,0.9388815,0.86736584,0.9008033,0.86736584,0.9290159,0.87980765,0.9533122,0.8731587,0.9829001,0.98703605,0.9412351,0.90324044,0.9862128,0.88565254,0.9077501,0.87857723,0.97410464,0.9507241,0.9847406,0.8941617,0.92934704,0.987811,0.9186964,0.9412351,0.97481954,0.9862436,0.97580177,0.97203875,0.9812176,0.9704061,0.9186964,0.9047512,0.9989688,0.8905976,0.89815795,0.8756798,0.9862436,0.94420683,0.9776374,0.92890966,0.89815795,0.9132296,0.95198447,0.9862128,0.9704061,0.91350067,0.9651695,0.93610173,0.98576444,0.9667882,0.8919529,0.86311346,0.9812176,0.97481954,0.98476833,0.91247547,0.97025067,0.9132296,0.8878637,0.87857723,0.96043915,0.87980765,0.8919529,0.9290159,0.9598817,0.87857723,0.97410464,0.8937981,0.9132296,0.98064345,0.9401897,0.88565254,0.90695083,0.90695083,0.95198447,0.91076314,0.991726,0.99007773,0.93006253,0.9783739,0.8731587,0.98476833,0.88565254,0.9543911,0.894519,0.8912453,0.9401897,0.86569023,0.9151989,0.8970312,0.9178545,0.9927455,0.87980765,0.95497894,0.95497894,0.87806946,0.8937981,0.9878112,0.898416,0.936062,0.98824227,0.95439124
51,0.98422825,0.9741138,0.97350705,0.97350705,0.9874862,0.9809421,0.9910897,0.98537827,0.93998337,0.9887345,0.9937376,0.9787724,0.9897627,0.9871856,0.9897627,0.9927041,0.9810889,0.9809421,0.89328235,0.976793,0.9864003,0.9724941,0.9404098,0.981776,0.9273727,0.9812674,0.98216623,0.9724941,0.96339107,0.9273727,0.9797167,0.93739676,0.9812674,0.9887345,0.9871856,0.9783469,0.9903157,0.98353624,0.86258256,0.97321385,0.98353624,0.98537827,0.99999994,0.98733974,0.93117416,0.9431134,0.97891563,0.9864131,0.9856324,0.97350705,0.9401897,0.99999994,0.89328235,0.98353624,0.9812674,0.991533,0.9873197,0.98353624,0.9851738,0.98399705,0.9762445,0.97925305,0.91842675,0.97891563,0.976793,0.96907365,0.9787724,0.97861946,0.99999994,0.9401897,0.9787724,0.981776,0.983774,0.91842675,0.9878975,0.98640686,0.9265058,0.9782099,0.98640686,0.9874862,0.9851738,0.98918444,0.9900867,0.99134,0.98686874,0.9903157,0.983774,0.9265058,0.9404098,0.9760794,0.9712472,0.9783469,0.90790725,0.9782099,0.9920775,0.9864131,0.98640686,0.93117416,0.9866355,0.97184026,0.98386335,0.97184026,0.9864131,0.9782099,0.9897627,0.97350705,0.9404098,0.95006573,0.98798084,0.9762445,0.93739676,0.9783469,0.98893404,0.9796917,0.9760794,0.9903097,0.97861946,0.9741138,0.98863846,0.9334724,0.9876255,0.98798084,0.9803321,0.96079266,0.89586544,0.9818815,0.91842675,0.89328235,0.9876255,0.98821354,0.93117416,0.9810889,0.98537827,0.9751179,0.96079266,0.9867132,0.9787724,0.9902444,0.98537827,0.991533,0.9903496,0.93739676,0.89328235,0.9873197,0.9768582,0.9878975,0.9517473,0.9885017,0.9809421,0.9615879,0.91842675,0.9803321,0.96907365,0.9927041,0.97891563,0.991533,0.981776,0.9796917,0.98548317,0.9782099,0.9809421,0.9864131,0.97458494,0.9796917,0.9760794,0.9874862,0.991533,0.92423713,0.99999994,0.9783469,0.9910897,0.9910897,0.9903496,0.9815959,0.9397733,0.96533144,0.9914552,0.9739548,0.97350705,0.96907365,0.9783469,0.98862463,0.98386997,0.98353624,0.99999994,0.9712472,0.9909493,0.983774,0.98686874,0.9265058,0.9782099,0.9769747,0.9769747,0.9766365,0.9874862,0.93347234,0.98563254,0.991279,0.92737275,0.9886247
52,0.92099696,0.838985,0.8011862,0.8011862,0.84071374,0.82942647,0.8452529,0.8352653,0.96445864,0.83727694,0.8727347,0.94191366,0.91858983,0.90269303,0.91858983,0.852882,0.8221551,0.82942647,1.0000001,0.8055085,0.8855962,0.9494935,0.98378587,0.8211613,0.9710007,0.9401166,0.82723314,0.9494935,0.9555763,0.9710007,0.90919346,0.9877515,0.9401166,0.83727694,0.90269303,0.8167392,0.88067293,0.8308519,0.98993486,0.83228076,0.8308519,0.8352653,0.89328235,0.86909133,0.9721816,0.9792635,0.94279724,0.86856663,0.83364636,0.8011862,0.9704061,0.89328235,1.0000001,0.8308519,0.9401166,0.8601265,0.85065913,0.8308519,0.8503302,0.86222553,0.8543407,0.8090352,0.99382323,0.94279724,0.8055085,0.9639708,0.94191366,0.9434637,0.89328235,0.9704061,0.94191366,0.8211613,0.8312859,0.99382323,0.8884135,0.8978807,0.9726407,0.81785035,0.8978807,0.84071374,0.8503302,0.88229066,0.86325383,0.89716256,0.868868,0.88067293,0.8312859,0.9726407,0.98378587,0.9506086,0.7924882,0.8167392,0.9871836,0.81785035,0.89594644,0.86856663,0.8978807,0.9721816,0.894211,0.79087025,0.84295166,0.79087025,0.86856663,0.81785035,0.91858983,0.8011862,0.98378587,0.9767525,0.8885666,0.8543407,0.9877515,0.8167392,0.8508033,0.80983937,0.9506086,0.8982745,0.9434637,0.838985,0.8769193,0.9804876,0.8612702,0.8885666,0.9465259,0.9680569,0.97860277,0.933221,0.99382323,1.0000001,0.8612702,0.8432798,0.9721816,0.8221551,0.8352653,0.80342793,0.9680569,0.8989768,0.94191366,0.880757,0.8352653,0.8601265,0.91130424,0.9877515,1.0000001,0.85065913,0.9331463,0.8884135,0.96861786,0.92562675,0.82942647,0.80828154,0.99382323,0.9465259,0.9639708,0.852882,0.94279724,0.8601265,0.8211613,0.80983937,0.9227828,0.81785035,0.82942647,0.86856663,0.93271077,0.80983937,0.9506086,0.84071374,0.8601265,0.98823315,0.89328235,0.8167392,0.8452529,0.8452529,0.91130424,0.86398,0.97973084,0.9600783,0.8770733,0.94982696,0.8011862,0.9639708,0.8167392,0.90731,0.83020025,0.8308519,0.89328235,0.7924882,0.85574377,0.8312859,0.868868,0.9726407,0.81785035,0.92569613,0.92569613,0.8055513,0.84071374,0.9804877,0.8336466,0.88865936,0.9710008,0.90731007
53,0.9690138,0.98541075,0.9956428,0.9956428,0.99485195,0.9940542,0.9956475,0.999219,0.8878592,0.99723387,0.9922842,0.9481611,0.975636,0.9802258,0.975636,0.99417937,0.9961181,0.9940542,0.8308519,0.9961041,0.9879701,0.94527125,0.8953523,0.997994,0.8692504,0.9567857,0.99864066,0.94527125,0.9377642,0.8692504,0.9739256,0.8889544,0.9567857,0.99723387,0.9802258,0.99673104,0.989499,1.0000002,0.78788185,0.9885662,1.0000002,0.999219,0.98353624,0.9938083,0.87856245,0.89645624,0.9529918,0.9879735,0.9978366,0.9956428,0.8912453,0.98353624,0.8308519,1.0000002,0.9567857,0.99505484,0.99497724,1.0000002,0.99446344,0.9951097,0.9840096,0.995034,0.8648127,0.9529918,0.9961041,0.9348884,0.9481611,0.9440144,0.98353624,0.8912453,0.9481611,0.997994,0.9967106,0.8648127,0.9859791,0.9819112,0.8686459,0.99555045,0.9819112,0.99485195,0.99446344,0.9889797,0.9925433,0.982183,0.99490696,0.989499,0.9967106,0.8686459,0.8953523,0.9451708,0.994882,0.99673104,0.84673864,0.99555045,0.98562604,0.9879735,0.9819112,0.87856245,0.98162115,0.9929345,0.99803615,0.9929345,0.9879735,0.99555045,0.975636,0.9956428,0.8953523,0.9075762,0.982714,0.9840096,0.8889544,0.99673104,0.9974445,0.99697816,0.9451708,0.98002654,0.9440144,0.98541075,0.9862561,0.87480676,0.9917666,0.982714,0.9499514,0.91640484,0.8265592,0.9552979,0.8648127,0.8308519,0.9917666,0.99771804,0.87856245,0.9961181,0.999219,0.9960003,0.91640484,0.9789675,0.9481611,0.9882481,0.999219,0.99505484,0.9760871,0.8889544,0.8308519,0.99497724,0.96031487,0.9859791,0.9055248,0.96713036,0.9940542,0.98324674,0.8648127,0.9499514,0.9348884,0.99417937,0.9529918,0.99505484,0.997994,0.99697816,0.96777964,0.99555045,0.9940542,0.9879735,0.9585451,0.99697816,0.9451708,0.99485195,0.99505484,0.8764622,0.98353624,0.99673104,0.9956475,0.9956475,0.9760871,0.992828,0.8924056,0.9217421,0.9912584,0.9448658,0.9956428,0.9348884,0.99673104,0.9772219,0.9981836,1.0000002,0.98353624,0.994882,0.99195147,0.9967106,0.99490696,0.8686459,0.99555045,0.9647483,0.9647483,0.9967182,0.99485195,0.87480676,0.9978366,0.98904496,0.8692503,0.97722197
